"source_file","source_path","summary_order","script","dataset","model","is_curve_summary","qaw_ratio","suffix_len","sample_count","full_reuse_f1","query_aware_f1","full_prefill_f1","full_reuse_total_s","query_aware_total_s","full_prefill_total_s","full_reuse_ttft_s","query_aware_ttft_s","full_prefill_ttft_s","qaw_true_recompute_count","started_at","ended_at","dataset_label","dataset_score_label","model_label","f1_retention_vs_prefill","f1_delta_vs_prefill","f1_delta_vs_reuse","speedup_vs_prefill","latency_ratio_vs_prefill","latency_overhead_pct","ttft_ratio_vs_prefill","balanced_score"
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",11,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.5,0,50,0.198012121212121,0.316047619047619,0.427256854256854,0.598540962919978,0.972760557479996,1.09170241810007,0.247253066700068,0.430482253979753,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.739713396985366,-0.111209235209235,0.118035497835498,1.12227249522554,0.891049191933577,-10.8950808066423,0.875697786244712,0.873609081369428
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",12,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.55,0,50,0.198012121212121,0.326636363636364,0.427256854256854,0.598540962919978,0.92040153960017,1.09170241810007,0.247253066700068,0.448407360960191,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.764496485853915,-0.100620490620491,0.128624242424242,1.18611537587639,0.843088303497561,-15.6911696502439,0.912161487955647,0.912063097361783
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",13,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.6,0,50,0.198012121212121,0.292771111241699,0.427256854256854,0.598540962919978,0.956779160620172,1.09170241810007,0.247253066700068,0.472697280100001,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.68523443995048,-0.134485743015155,0.0947589900295783,1.14101818165902,0.876410223845883,-12.3589776154117,0.961572650023655,0.844758749548467
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",14,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.65,0,50,0.198012121212121,0.338906227106227,0.427256854256854,0.598540962919978,0.980440667079711,1.09170241810007,0.247253066700068,0.489774696899949,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.793214254445843,-0.0883506271506272,0.140894105894106,1.11348137093472,0.898084176442524,-10.1915823557476,0.996311959131612,0.90530774521695
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",15,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.7,0,50,0.198012121212121,0.352066615737204,0.427256854256854,0.598540962919978,1.02504461116023,1.09170241810007,0.247253066700068,0.503644123520171,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.824016308292042,-0.0751902385196503,0.154054494525083,1.06502917650032,0.938941413122593,-6.10585868774071,1.02452549424375,0.908370812164938
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",16,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.75,0,50,0.198012121212121,0.336969934640523,0.427256854256854,0.598540962919978,1.00210612040002,1.09170241810007,0.247253066700068,0.515295573920121,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.78868233776291,-0.0902869196163314,0.138957813428402,1.08940799370059,0.917929743293989,-8.20702567060109,1.04822716655997,0.893936317341097
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",17,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.8,0,50,0.198012121212121,0.369150649350649,0.427256854256854,0.598540962919978,0.955844339020296,1.09170241810007,0.247253066700068,0.531460106940031,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.864001702190895,-0.0581062049062049,0.171138528138528,1.14213410440765,0.875553926759446,-12.4446073240554,1.08110946461141,0.961348042966759
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",18,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.85,0,50,0.198012121212121,0.311675901875902,0.427256854256854,0.598540962919978,0.998379070639894,1.09170241810007,0.247253066700068,0.550234634160042,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.729481338381365,-0.115580952380952,0.113663780663781,1.09347486361103,0.914515763716465,-8.54842362835352,1.11930107825485,0.856879072211748
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",19,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.9,0,50,0.198012121212121,0.341253416149068,0.427256854256854,0.598540962919978,0.911456040580051,1.09170241810007,0.247253066700068,0.577432235059714,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.798707879695984,-0.086003438107786,0.143241294936947,1.19775652307412,0.834894221601427,-16.5105778398573,1.17462711940713,0.938374904878332
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",20,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,0.95,0,50,0.198012121212121,0.332998870694523,0.427256854256854,0.598540962919978,0.913323849840162,1.09170241810007,0.247253066700068,0.595414312160137,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.779388013034271,-0.0942579835623314,0.134986749482402,1.19530702969283,0.836605135884609,-16.3394864115391,1.21120671116346,0.924959668864768
"202604212250_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212250_wikimqa_curve.output",21,"example/blend_curve.py","wikimqa","Qwen2.5-1.5B",TRUE,1,0,50,0.198012121212121,0.426587615283267,0.427256854256854,0.598540962919978,0.882298934759856,1.09170241810007,0.247253066700068,0.611969897679992,0.491587692399917,50,"2026-04-21 22:50:07","2026-04-21 23:09:13","2WikiMQA","2WikiMQA (F1)","Qwen2.5-1.5B",0.998433637829519,-0.000669238973586839,0.228575494071146,1.23733847462618,0.808186297045449,-19.1813702954551,1.24488449800761,1.08205033070835
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",1,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0,0,25,0.192739635463802,0.192739635463802,0.354285473949803,1.95416124660027,1.99552219119985,1.61906798676107,0.916734063719923,1.04114480179982,1.4691229391603,0,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.544023533663451,-0.161545838486001,0,0.811350529651376,1.23251290712743,23.2512907127433,0.708684599530454,0.637587982259224
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",2,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.05,0,25,0.192739635463802,0.211108154557558,0.354285473949803,1.95416124660027,2.02929391115962,1.61906798676107,0.916734063719923,1.0690620014396,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.59587019530885,-0.143177319392245,0.0183685190937556,0.797847949898925,1.25337164822782,25.3371648227817,0.72768722953209,0.666562409415377
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",3,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.1,0,25,0.192739635463802,0.194420408316838,0.354285473949803,1.95416124660027,2.07317662863978,1.61906798676107,0.916734063719923,1.09807334359954,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.548767653805598,-0.159865065632966,0.00168077285303547,0.780959984014172,1.28047533864661,28.0475338646613,0.747434618526315,0.630034969378599
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",4,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.15,0,25,0.192739635463802,0.195485286484684,0.354285473949803,1.95416124660027,2.07635659620006,1.61906798676107,0.916734063719923,1.12251615399975,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.55177336035059,-0.158800187465119,0.00274565102088187,0.779763933480469,1.28243941154922,28.2439411549223,0.764072307414479,0.631570060946047
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",5,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.2,0,25,0.192739635463802,0.279622606588376,0.354285473949803,1.95416124660027,2.12523672004012,1.61906798676107,0.916734063719923,1.14892632579998,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.789257892712795,-0.0746628673614277,0.0868829711245733,0.761829480685102,1.31262969647842,31.2629696478423,0.782049136375662,0.779657948503102
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",6,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.25,0,25,0.192739635463802,0.267614581765976,0.354285473949803,1.95416124660027,2.11968334748017,1.61906798676107,0.916734063719923,1.17490107564081,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.755364251270129,-0.0866708921838275,0.0748749463021735,0.763825402829996,1.30919971539958,30.9199715399579,0.799729583088768,0.758325654316082
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",7,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.3,0,25,0.192739635463802,0.306581821805427,0.354285473949803,1.95416124660027,2.1625256932003,1.61906798676107,0.916734063719923,1.19264948068012,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.865352503413293,-0.047703652144376,0.113842186341625,0.748693063787388,1.33566083134434,33.5660831344335,0.811810535993536,0.824521699544226
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",8,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.35,0,25,0.192739635463802,0.286524055953394,0.354285473949803,1.95416124660027,2.18814570299975,1.61906798676107,0.916734063719923,1.22046109039977,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.808737803328596,-0.067761417996409,0.093784420489592,0.739926954837365,1.35148475597811,35.1484755978106,0.830741293235366,0.784654006356665
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",9,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.4,0,25,0.192739635463802,0.312185818003407,0.354285473949803,1.95416124660027,2.23094833819996,1.61906798676107,0.916734063719923,1.25436115012009,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.881170245347509,-0.0420996559463968,0.119446182539604,0.725730828920682,1.37792134514558,37.7921345145577,0.85381632583931,0.826766449598119
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",10,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.45,0,25,0.192739635463802,0.341154924542839,0.354285473949803,1.95416124660027,2.26413441588025,1.61906798676107,0.916734063719923,1.28795004883999,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.962937940241872,-0.0131305494069642,0.148415289079037,0.715093580754397,1.39841837056492,39.8418370564924,0.876679557924637,0.876192414421256
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",11,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.5,0,25,0.192739635463802,0.342854769327292,0.354285473949803,1.95416124660027,2.28400963508,1.61906798676107,0.916734063719923,1.30663848556011,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.967735892485021,-0.0114307046225119,0.150115133863489,0.708870909252694,1.4106940868179,41.0694086817895,0.889400369928835,0.877133148353706
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",12,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.55,0,25,0.192739635463802,0.320706475501475,0.354285473949803,1.95416124660027,2.3183826282002,1.61906798676107,0.916734063719923,1.34856106056002,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.905220504600519,-0.0335789984483283,0.127966840037673,0.698360989712033,1.43192419784551,43.1924197845511,0.917936154023173,0.832819674389549
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",13,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.6,0,25,0.192739635463802,0.340107542834414,0.354285473949803,1.95416124660027,2.33052060668037,1.61906798676107,0.916734063719923,1.38011362396021,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.959981618898102,-0.0141779311153899,0.147367907370611,0.694723737743432,1.43942109024251,43.9421090242507,0.939413296989994,0.867141360493967
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",14,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.65,0,25,0.192739635463802,0.334119400845847,0.354285473949803,1.95416124660027,2.26244807048002,1.61906798676107,0.916734063719923,1.41345655620011,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.943079593754911,-0.0201660731039566,0.141379765382044,0.715626585151878,1.39737681739111,39.7376817391111,0.962109105047392,0.86347104074385
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",15,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.7,0,25,0.192739635463802,0.35587402072534,0.354285473949803,1.95416124660027,2.27687243299981,1.61906798676107,0.916734063719923,1.44897416576016,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",1.00448380442423,0.00158854677553671,0.163134385261538,0.71109297266511,1.40628587040045,40.6285870400454,0.986285168611105,0.901797013308538
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",16,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.75,0,25,0.192739635463802,0.338485850111605,0.354285473949803,1.95416124660027,2.39106112699956,1.61906798676107,0.916734063719923,1.49571244780003,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.95540425730117,-0.0157996238381985,0.145746214647802,0.677133666086059,1.4768132941612,47.6813294161196,1.01809889964344,0.858009550375881
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",17,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.8,0,25,0.192739635463802,0.3455115242572,0.354285473949803,1.95416124660027,2.38751398399996,1.61906798676107,0.916734063719923,1.5296915398803,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.975234802616133,-0.00877394969260359,0.152771888793397,0.678139687395063,1.47462243928135,47.4622439281351,1.04122772785416,0.871251512288759
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",18,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.85,0,25,0.192739635463802,0.309488451052333,0.354285473949803,1.95416124660027,2.41547642616002,1.61906798676107,0.916734063719923,1.55837961564044,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.873556704433732,-0.0447970228974702,0.116748815588531,0.67028929333621,1.49189314217259,49.1893142172585,1.06075507644797,0.8024131105496
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",19,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.9,0,25,0.192739635463802,0.321089824026101,0.354285473949803,1.95416124660027,2.38615937075971,1.61906798676107,0.916734063719923,1.58109781835956,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",0.906302537460494,-0.0331956499237027,0.128350188562298,0.678524664614332,1.47378577692293,47.3785776922925,1.07621886243452,0.826580281964338
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",20,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,0.95,0,25,0.192739635463802,0.359181340899898,0.354285473949803,1.95416124660027,2.46343551208003,1.61906798676107,0.916734063719923,1.6238153250399,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",1.01381898866897,0.00489586695009447,0.166441705436095,0.65723985012865,1.52151455789581,52.1514557895808,1.10529573921705,0.889016290179861
"202604212332_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212332_samsum_curve.output",21,"example/blend_curve.py","samsum","Qwen2.5-1.5B",TRUE,1,0,25,0.192739635463802,0.354333247134058,0.354285473949803,1.95416124660027,2.57373874223951,1.61906798676107,0.916734063719923,1.67076936235942,1.4691229391603,25,"2026-04-21 23:32:22","2026-04-21 23:56:02","SAMSum","SAMSum (Rouge-L)","Qwen2.5-1.5B",1.00013484375671,4.77731842547513e-05,0.161593611670256,0.629072391921279,1.58964216653326,58.9642166533256,1.13725633017097,0.870262985614308
