"source_file","source_path","script","dataset","model","qaw_ratio","sample_idx","chunk_num","method_key","method","f1","total_s","ttft_s","recomputed_tokens","true_recompute","dataset_label","dataset_score_label","model_label","qaw_ratio_label"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,12,10,"query_aware","Query-Aware",0.285714285714286,1.4835181389999,1.01224903499997,3725,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,12,10,"full_prefill","Full Prefill",0.333333333333333,1.48802232199978,1.29282547899993,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,13,10,"full_reuse","Full Reuse",1,0.645624253999813,0.287355816999934,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,13,10,"query_aware","Query-Aware",0,1.14449789999981,1.04140163500006,3823,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,13,10,"full_prefill","Full Prefill",0,1.60608341199986,1.31424494199973,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,14,10,"full_reuse","Full Reuse",1,0.380755460000273,0.282118103000357,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,14,10,"query_aware","Query-Aware",1,1.06604666800013,0.96575732500014,3474,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,14,10,"full_prefill","Full Prefill",1,1.28081836199999,1.17992456999991,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,15,10,"full_reuse","Full Reuse",0,1.35056941900029,0.33743583200021,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,15,10,"query_aware","Query-Aware",0,1.08087529499971,1.01093579299959,3644,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,15,10,"full_prefill","Full Prefill",0,1.45972150700027,1.26383796400023,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,16,10,"full_reuse","Full Reuse",0,0.447343999999703,0.282781001999865,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,16,10,"query_aware","Query-Aware",0,1.32567299900029,1.03566954200005,3791,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,16,10,"full_prefill","Full Prefill",0,1.5122659499998,1.31418043299982,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,17,10,"full_reuse","Full Reuse",0,0.547511939999822,0.290099946999817,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,17,10,"query_aware","Query-Aware",0,1.27274198899977,1.01489640599993,3766,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,17,10,"full_prefill","Full Prefill",0,1.56107425900018,1.29959814200038,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,18,10,"full_reuse","Full Reuse",0.5,0.420945521000249,0.287743189000139,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,18,10,"query_aware","Query-Aware",0,1.08914765400004,1.01724829500017,3746,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,18,10,"full_prefill","Full Prefill",0.5,1.40065291300016,1.296750041,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,19,10,"full_reuse","Full Reuse",0,0.513606385999992,0.28753844799985,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,19,10,"query_aware","Query-Aware",0,1.18195763300037,1.01651423600015,3763,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,19,10,"full_prefill","Full Prefill",0,1.46611984599986,1.30020478300003,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,20,10,"full_reuse","Full Reuse",0,0.546902298000077,0.287087608000093,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,20,10,"query_aware","Query-Aware",0,1.26569896799992,1.03697529300007,3822,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,20,10,"full_prefill","Full Prefill",1,1.517512807,1.31819986599976,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,21,10,"full_reuse","Full Reuse",0.333333333333333,0.416756748999887,0.285663485999976,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,21,10,"query_aware","Query-Aware",0,1.17660424199994,1.01289836099977,3669,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,21,10,"full_prefill","Full Prefill",0,1.43486749500016,1.27139849800005,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,22,10,"full_reuse","Full Reuse",0,0.388247785999738,0.28493387799972,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,22,10,"query_aware","Query-Aware",0,1.17380429500008,1.0392137470003,3833,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,22,10,"full_prefill","Full Prefill",0.363636363636364,1.73825276900016,1.32146514599981,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,23,10,"full_reuse","Full Reuse",0,0.526525445000061,0.291199010000128,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,23,10,"query_aware","Query-Aware",0,1.41615535700021,1.088340797,3951,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,23,10,"full_prefill","Full Prefill",0,1.75578023200023,1.3944041220002,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,24,10,"full_reuse","Full Reuse",0,0.384568056000262,0.283715736999966,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,24,10,"query_aware","Query-Aware",0.333333333333333,1.14233056000012,1.01110079,3634,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,24,10,"full_prefill","Full Prefill",0,1.39386088299989,1.26153004999969,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,25,10,"full_reuse","Full Reuse",0.285714285714286,0.49238020599978,0.292600482000125,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,25,10,"query_aware","Query-Aware",0,1.09161456700031,1.01917283700004,3651,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,25,10,"full_prefill","Full Prefill",0.4,1.4094012290002,1.27065028900006,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,26,10,"full_reuse","Full Reuse",0,0.527321807000135,0.295434865000061,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,26,10,"query_aware","Query-Aware",0.6,1.35815222700012,1.09473438199984,3973,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,26,10,"full_prefill","Full Prefill",0.166666666666667,1.69552827400003,1.39636252300033,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,27,10,"full_reuse","Full Reuse",0.333333333333333,0.449420450999696,0.287230258999898,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,27,10,"query_aware","Query-Aware",0,1.20547670799988,1.01161395400004,3613,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,27,10,"full_prefill","Full Prefill",0,1.39575124299972,1.26134339999999,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,28,10,"full_reuse","Full Reuse",0.285714285714286,0.430452865000007,0.294902122000167,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,28,10,"query_aware","Query-Aware",0,1.18825546300013,1.08387116799986,3876,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,28,10,"full_prefill","Full Prefill",0.285714285714286,1.58275401799983,1.38254558200015,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,29,10,"full_reuse","Full Reuse",0,0.44754803800015,0.286224240000138,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,29,10,"query_aware","Query-Aware",0,1.1739739730001,1.01240965600027,3631,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,29,10,"full_prefill","Full Prefill",0,1.42635386200027,1.26231398400023,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,30,10,"full_reuse","Full Reuse",0,0.581201194000187,0.290747317999831,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,30,10,"query_aware","Query-Aware",0,1.12837010500016,1.025376607,3750,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,30,10,"full_prefill","Full Prefill",0,1.50347518099989,1.30581033399994,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,31,10,"full_reuse","Full Reuse",0,0.450887849000082,0.287496456000099,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,31,10,"query_aware","Query-Aware",0,1.12154283700011,1.0199139729998,3666,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,31,10,"full_prefill","Full Prefill",0,1.44272340400039,1.27695619500037,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,32,10,"full_reuse","Full Reuse",0,0.42123249100041,0.2877611910003,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,32,10,"query_aware","Query-Aware",0,1.19153591399981,1.02006786099992,3697,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,32,10,"full_prefill","Full Prefill",0,1.38226629799965,1.27768413700005,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,33,10,"full_reuse","Full Reuse",0,0.421262870999726,0.288062782999987,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,33,10,"query_aware","Query-Aware",0.285714285714286,1.18950917199982,1.02366579399995,3654,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,33,10,"full_prefill","Full Prefill",0.333333333333333,1.44227814100032,1.27670461600019,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,34,10,"full_reuse","Full Reuse",1,0.44196667299957,0.283202945999619,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,34,10,"query_aware","Query-Aware",0.5,1.06102884999973,0.961616325999785,3433,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,34,10,"full_prefill","Full Prefill",1,1.34466765800016,1.18404004900003,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,35,10,"full_reuse","Full Reuse",0.6,0.604501467000318,0.30149220300018,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,35,10,"query_aware","Query-Aware",1,1.17518072200028,1.03475634599999,3730,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,35,10,"full_prefill","Full Prefill",0.6,1.60050128600005,1.30459946700012,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,36,10,"full_reuse","Full Reuse",0,0.448754002999976,0.308086404999813,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,36,10,"query_aware","Query-Aware",0,1.18313110400004,1.03926559999991,3706,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,36,10,"full_prefill","Full Prefill",0,1.42339402900006,1.28317961400035,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,37,10,"full_reuse","Full Reuse",0.5,0.463611898999716,0.315779396999915,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,37,10,"query_aware","Query-Aware",0.666666666666667,1.170636113,1.06155526100019,3789,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,37,10,"full_prefill","Full Prefill",0.285714285714286,1.60576059000005,1.32509945299989,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,38,10,"full_reuse","Full Reuse",0,0.508747318000133,0.300015757999972,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,38,10,"query_aware","Query-Aware",0,1.27488155599985,1.10019538100005,3856,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,38,10,"full_prefill","Full Prefill",0,1.53719284499994,1.32956135999984,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,39,10,"full_reuse","Full Reuse",0,0.491429591999804,0.294410277999759,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,39,10,"query_aware","Query-Aware",0.571428571428572,1.22679779500004,1.0274972090001,3742,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,39,10,"full_prefill","Full Prefill",0.117647058823529,1.94280072300035,1.31069436300004,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,40,10,"full_reuse","Full Reuse",0,0.602674744000069,0.301085170000079,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,40,10,"query_aware","Query-Aware",0,1.2663807859999,1.03103429900011,3704,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,40,10,"full_prefill","Full Prefill",0,1.5222868740002,1.28361338100012,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,41,10,"full_reuse","Full Reuse",0,0.553384227000151,0.313282773000083,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,41,10,"query_aware","Query-Aware",0,1.28145744200037,1.04176134399995,3738,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,41,10,"full_prefill","Full Prefill",0,1.55035403400007,1.30642349699974,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,42,10,"full_reuse","Full Reuse",0,0.641136390999691,0.301869323999654,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,42,10,"query_aware","Query-Aware",0.222222222222222,1.4192348229999,1.17690034599991,4158,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,42,10,"full_prefill","Full Prefill",0,1.79679610799985,1.45347504100027,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,43,10,"full_reuse","Full Reuse",0,0.35386123499984,0.284234978999848,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,43,10,"query_aware","Query-Aware",0,1.14713077399983,1.01593624899988,3604,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,43,10,"full_prefill","Full Prefill",0,1.36904244699963,1.26658050900005,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,44,10,"full_reuse","Full Reuse",0.666666666666667,0.567400642999928,0.28327605000004,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,44,10,"query_aware","Query-Aware",0.75,1.17966371900002,1.01667557000019,3600,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,44,10,"full_prefill","Full Prefill",1,1.49054495000019,1.26603599300006,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,45,10,"full_reuse","Full Reuse",0.352941176470588,0.517510197999854,0.295539046999693,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
