"source_file","source_path","source_bucket","script","dataset","file_label","is_curve","baseline_only","baseline_mode","baseline_group_key","sample_idx","method","ttft_s","total_s","recomputed_tokens","f1","rouge_l","true_recompute","method_group","baseline_source_file","metric_source"
"202604150012_blend.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150012_blend.output","useful","example/blend.py","blend_demo","blend",FALSE,FALSE,"native","blend_demo|count=10|max_new_tokens=10|temperature=0|top_p=1|model=/root/models/Yi-6B",10,"full_reuse",0.626539824999782,0.75017043600019,NA,NA,NA,NA,"full_reuse",NA,"native"
"202604150012_blend.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150012_blend.output","useful","example/blend.py","blend_demo","blend",FALSE,FALSE,"native","blend_demo|count=10|max_new_tokens=10|temperature=0|top_p=1|model=/root/models/Yi-6B",10,"full_prefill",0.830672179999965,0.964542928999435,NA,NA,NA,NA,"full_prefill",NA,"native"
"202604150012_blend.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150012_blend.output","useful","example/blend.py","blend_demo","blend",FALSE,FALSE,"native","blend_demo|count=10|max_new_tokens=10|temperature=0|top_p=1|model=/root/models/Yi-6B",10,"kv_diff",1.49594634900131,1.61825214800047,657,NA,NA,TRUE,"kv_diff",NA,"native"
"202604150012_blend.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150012_blend.output","useful","example/blend.py","blend_demo","blend",FALSE,FALSE,"native","blend_demo|count=10|max_new_tokens=10|temperature=0|top_p=1|model=/root/models/Yi-6B",10,"query_aware",0.490409381000063,0.755328220999218,1987,NA,NA,TRUE,"query_aware",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,"full_reuse",1.28969748500094,1.43638748200101,NA,0,NA,NA,"full_reuse",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,"full_prefill",1.57548764500098,1.72101681300046,NA,0,NA,NA,"full_prefill",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,"kv_diff",0.0742552470001101,0.224543237000034,0,0,NA,NA,"kv_diff",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,"query_aware",0.0620175719996041,0.206859760000953,0,0,NA,NA,"query_aware",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,"full_reuse",1.07801569499861,1.46909608900023,NA,0,NA,NA,"full_reuse",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,"full_prefill",1.35162853499787,1.74638916599724,NA,0,NA,NA,"full_prefill",NA,"native"
